epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,929.606,0.72192,0.4311,1.22111,0.97291,0.94642,0.97833,0.74129,0.9371,0.52011,2.3464,0.0076834,0.0076834,0.0076834
119,937.495,0.73115,0.43531,1.22091,0.96717,0.94936,0.981,0.752,0.90335,0.5017,2.55371,0.0076636,0.0076636,0.0076636
120,945.392,0.7239,0.43597,1.21226,0.96277,0.94886,0.97639,0.75387,0.89354,0.49989,2.37188,0.0076438,0.0076438,0.0076438
121,953.428,0.72747,0.43301,1.21983,0.97502,0.95048,0.97567,0.74595,0.90775,0.49136,2.91623,0.007624,0.007624,0.007624
122,961.315,0.71646,0.42957,1.21801,0.96648,0.9623,0.98131,0.75698,0.90608,0.49218,2.84097,0.0076042,0.0076042,0.0076042
123,969.216,0.72001,0.42765,1.20585,0.96497,0.95477,0.97982,0.75455,0.90639,0.48781,2.47033,0.0075844,0.0075844,0.0075844
124,977.144,0.70534,0.42789,1.20299,0.97157,0.95453,0.97986,0.75929,0.89091,0.49297,2.84741,0.0075646,0.0075646,0.0075646
125,985.043,0.7182,0.42876,1.21593,0.97182,0.94406,0.97815,0.75443,0.90094,0.50874,2.36703,0.0075448,0.0075448,0.0075448
126,993.16,0.71714,0.43021,1.20229,0.96451,0.94556,0.97735,0.74616,0.92246,0.50269,2.90896,0.007525,0.007525,0.007525
127,1001.05,0.71795,0.42778,1.20328,0.97019,0.94894,0.98108,0.75158,0.9147,0.49497,2.56616,0.0075052,0.0075052,0.0075052
128,1008.97,0.71027,0.43144,1.21141,0.96763,0.95636,0.98109,0.75439,0.89403,0.49423,2.32039,0.0074854,0.0074854,0.0074854
129,1016.87,0.70002,0.42754,1.2087,0.97411,0.954,0.97936,0.75264,0.90328,0.50129,2.46606,0.0074656,0.0074656,0.0074656
130,1024.8,0.71179,0.42702,1.20369,0.96907,0.95004,0.97423,0.74739,0.91923,0.50902,2.92156,0.0074458,0.0074458,0.0074458
131,1032.85,0.71218,0.42562,1.20734,0.97567,0.94774,0.97914,0.74429,0.9202,0.50586,2.56823,0.007426,0.007426,0.007426
132,1040.8,0.70539,0.42228,1.18753,0.97256,0.95493,0.97832,0.75414,0.89935,0.49087,2.59306,0.0074062,0.0074062,0.0074062
133,1048.7,0.69618,0.41618,1.20272,0.96222,0.95893,0.97883,0.75458,0.90042,0.49424,2.37136,0.0073864,0.0073864,0.0073864
134,1056.64,0.6849,0.42055,1.19169,0.97122,0.95529,0.97738,0.7526,0.89518,0.49822,2.52382,0.0073666,0.0073666,0.0073666
135,1064.54,0.70092,0.42347,1.19023,0.96988,0.95615,0.97899,0.75381,0.90732,0.49687,2.89266,0.0073468,0.0073468,0.0073468
136,1072.62,0.69276,0.41808,1.18248,0.97359,0.94785,0.97404,0.74588,0.92593,0.5045,2.39325,0.007327,0.007327,0.007327
137,1080.51,0.69376,0.41629,1.19727,0.97046,0.95462,0.97907,0.75267,0.91572,0.4895,2.57177,0.0073072,0.0073072,0.0073072
138,1088.44,0.69551,0.42397,1.17977,0.97435,0.95387,0.97746,0.74725,0.91673,0.49717,2.55991,0.0072874,0.0072874,0.0072874
139,1096.33,0.692,0.42098,1.18937,0.97245,0.9499,0.98022,0.74708,0.91841,0.50195,2.6434,0.0072676,0.0072676,0.0072676
140,1104.25,0.68768,0.41633,1.18784,0.96549,0.94995,0.97152,0.74908,0.91311,0.49787,2.62613,0.0072478,0.0072478,0.0072478
141,1112.27,0.68596,0.41549,1.18621,0.96785,0.95246,0.97531,0.74788,0.90473,0.49304,2.58915,0.007228,0.007228,0.007228
142,1120.21,0.67571,0.41543,1.1813,0.9689,0.95079,0.97269,0.7451,0.9213,0.49796,2.71197,0.0072082,0.0072082,0.0072082
143,1128.13,0.67851,0.41203,1.19273,0.96529,0.96173,0.97929,0.75091,0.91254,0.49756,2.9177,0.0071884,0.0071884,0.0071884
144,1136.07,0.67233,0.40896,1.18744,0.96692,0.95008,0.97595,0.75677,0.89409,0.49404,2.55596,0.0071686,0.0071686,0.0071686
145,1143.96,0.67943,0.41068,1.18827,0.97428,0.95302,0.97732,0.74805,0.91824,0.50047,2.33326,0.0071488,0.0071488,0.0071488
146,1152.02,0.67002,0.41924,1.17931,0.9671,0.9504,0.97494,0.74645,0.90787,0.49403,2.51289,0.007129,0.007129,0.007129
147,1159.9,0.67802,0.41295,1.18736,0.97187,0.95932,0.97925,0.75315,0.9077,0.48895,2.73893,0.0071092,0.0071092,0.0071092
148,1167.77,0.66891,0.41241,1.18536,0.96479,0.95151,0.97436,0.74637,0.90962,0.48727,2.50064,0.0070894,0.0070894,0.0070894
149,1175.64,0.66961,0.40711,1.18362,0.95807,0.95631,0.97353,0.74423,0.91207,0.48582,2.36972,0.0070696,0.0070696,0.0070696
150,1183.54,0.6677,0.40686,1.17888,0.96697,0.95928,0.97792,0.7564,0.89754,0.47379,2.51376,0.0070498,0.0070498,0.0070498
151,1191.53,0.67075,0.41394,1.18772,0.96847,0.95485,0.97578,0.75285,0.9018,0.4927,2.78857,0.00703,0.00703,0.00703
152,1199.41,0.667,0.41152,1.17491,0.96846,0.954,0.97486,0.75123,0.90236,0.48714,2.43543,0.0070102,0.0070102,0.0070102
153,1207.29,0.66823,0.41201,1.17535,0.97156,0.94531,0.97545,0.7497,0.91941,0.50318,2.89776,0.0069904,0.0069904,0.0069904
154,1214.91,0.6579,0.40339,1.19009,0.97393,0.95314,0.97828,0.75267,0.90524,0.49476,2.60614,0.0069706,0.0069706,0.0069706
155,1222.48,0.66101,0.40509,1.17789,0.96796,0.95646,0.9786,0.75612,0.90182,0.48898,2.35818,0.0069508,0.0069508,0.0069508
156,1230.22,0.65635,0.40198,1.17401,0.96077,0.96515,0.98021,0.74704,0.92095,0.49472,2.60795,0.006931,0.006931,0.006931
157,1237.84,0.65733,0.40488,1.18485,0.97214,0.94516,0.97619,0.75105,0.90888,0.50144,2.70411,0.0069112,0.0069112,0.0069112
158,1245.81,0.66255,0.40202,1.17043,0.96628,0.95495,0.9768,0.75536,0.88933,0.48001,2.83635,0.0068914,0.0068914,0.0068914
159,1253.73,0.65116,0.40074,1.18101,0.97261,0.95374,0.9773,0.7577,0.89274,0.48342,2.50502,0.0068716,0.0068716,0.0068716
160,1261.61,0.65046,0.40105,1.17763,0.97642,0.95611,0.9761,0.75438,0.88564,0.48166,2.53203,0.0068518,0.0068518,0.0068518
161,1269.73,0.65763,0.407,1.17219,0.96339,0.96421,0.98077,0.74883,0.90628,0.4871,2.71297,0.006832,0.006832,0.006832
162,1277.62,0.65534,0.40075,1.17421,0.96985,0.95634,0.97807,0.75272,0.90857,0.48548,2.63271,0.0068122,0.0068122,0.0068122
163,1285.51,0.66326,0.41118,1.17787,0.97611,0.95331,0.97917,0.75204,0.90633,0.48649,2.36539,0.0067924,0.0067924,0.0067924
164,1293.39,0.65149,0.40578,1.17656,0.97437,0.96059,0.98219,0.76055,0.88378,0.46451,2.56671,0.0067726,0.0067726,0.0067726
165,1301.28,0.66085,0.40385,1.18389,0.97855,0.95964,0.98031,0.75314,0.89261,0.47637,2.97556,0.0067528,0.0067528,0.0067528
166,1309.33,0.65174,0.40065,1.178,0.97007,0.95549,0.9773,0.75206,0.89257,0.48487,2.45661,0.006733,0.006733,0.006733
167,1317.2,0.64752,0.4044,1.17185,0.9807,0.94849,0.97834,0.75836,0.88762,0.48026,2.6329,0.0067132,0.0067132,0.0067132
168,1325.09,0.64446,0.40049,1.16691,0.97259,0.94758,0.97697,0.7523,0.9088,0.48227,2.424,0.0066934,0.0066934,0.0066934
169,1332.97,0.6434,0.39499,1.16173,0.97037,0.95576,0.97617,0.75494,0.89726,0.48265,2.97508,0.0066736,0.0066736,0.0066736
170,1340.85,0.64011,0.40118,1.17683,0.967,0.95565,0.97482,0.75023,0.8995,0.49587,2.65772,0.0066538,0.0066538,0.0066538
171,1348.92,0.63315,0.39292,1.16332,0.9743,0.95091,0.97914,0.75646,0.89214,0.48038,2.93619,0.006634,0.006634,0.006634
172,1356.79,0.63687,0.39352,1.15212,0.9737,0.95283,0.97935,0.75723,0.89668,0.47825,2.8246,0.0066142,0.0066142,0.0066142
173,1364.32,0.62852,0.39531,1.16457,0.97755,0.94779,0.97609,0.75884,0.89415,0.47717,2.73872,0.0065944,0.0065944,0.0065944
174,1371.95,0.63442,0.39679,1.16706,0.97158,0.95595,0.97931,0.76166,0.87875,0.47669,2.69231,0.0065746,0.0065746,0.0065746
175,1379.62,0.62463,0.39802,1.16735,0.97367,0.9585,0.98078,0.75686,0.89437,0.47717,2.43163,0.0065548,0.0065548,0.0065548
176,1387.53,0.62859,0.39456,1.1624,0.97762,0.95003,0.9796,0.75523,0.89975,0.47216,2.58898,0.006535,0.006535,0.006535
177,1395.09,0.63792,0.39666,1.16557,0.969,0.94989,0.97513,0.75308,0.90767,0.47146,2.97922,0.0065152,0.0065152,0.0065152
178,1402.6,0.63149,0.39872,1.17042,0.97657,0.9559,0.97931,0.75837,0.89668,0.48051,2.69575,0.0064954,0.0064954,0.0064954
179,1410.1,0.61818,0.39409,1.16303,0.972,0.95268,0.97784,0.75377,0.90057,0.4841,2.45095,0.0064756,0.0064756,0.0064756
